date_ligne_commande,id_article,ref_article,quantite
2024-01-17,15,REF015,56
2024-01-17,15,REF015,27
2024-01-17,15,REF015,43
2024-01-17,16,REF016,68
2024-01-17,16,REF016,5
2024-01-17,16,REF016,16
2024-01-17,17,REF017,18
2024-01-17,18,REF018,100
2024-01-17,18,REF018,33
2024-01-17,18,REF018,81
2024-01-17,18,REF018,36
2024-01-17,18,REF018,8
2024-01-17,19,REF019,78
2024-01-17,20,REF020,49
2024-01-17,20,REF020,93
2024-01-17,20,REF020,83
2024-01-18,1,REF001,13
2024-01-18,1,REF001,84
2024-01-18,2,REF002,8
2024-01-18,3,REF003,82
2024-01-18,3,REF003,60
2024-01-18,3,REF003,6
2024-01-18,4,REF004,97
2024-01-18,4,REF004,19
2024-01-18,5,REF005,76
2024-01-18,5,REF005,46
2024-01-18,6,REF006,37
2024-01-18,6,REF006,5
2024-01-18,6,REF006,36
2024-01-18,7,REF007,30
2024-01-18,7,REF007,15
2024-01-18,8,REF008,31
2024-01-18,8,REF008,75
2024-01-18,9,REF009,98
2024-01-18,9,REF009,29
2024-01-18,9,REF009,1
2024-01-18,10,REF010,76
2024-01-18,10,REF010,52
2024-01-18,10,REF010,86
2024-01-18,10,REF010,22
2024-01-18,11,REF011,56
2024-01-18,11,REF011,12
2024-01-18,12,REF012,67
2024-01-18,12,REF012,10
2024-01-18,12,REF012,17
2024-01-18,13,REF013,41
2024-01-18,13,REF013,97
2024-01-18,13,REF013,76
2024-01-18,13,REF013,82
2024-01-18,14,REF014,2
2024-01-18,15,REF015,12
2024-01-18,16,REF016,95
2024-01-18,16,REF016,16
2024-01-18,16,REF016,87
2024-01-18,17,REF017,81
2024-01-18,17,REF017,97
2024-01-18,17,REF017,84
2024-01-18,17,REF017,68
2024-01-18,18,REF018,7
2024-01-18,18,REF018,91
2024-01-18,18,REF018,84
2024-01-18,19,REF019,51
2024-01-18,19,REF019,37
2024-01-18,20,REF020,32
2024-01-18,20,REF020,64
2024-01-18,20,REF020,48
2024-01-18,20,REF020,96
2024-01-18,20,REF020,5
2024-01-18,20,REF020,6
2024-01-19,1,REF001,13
2024-01-19,1,REF001,82
2024-01-19,1,REF001,11
2024-01-19,1,REF001,71
2024-01-19,1,REF001,20
2024-01-19,2,REF002,77
2024-01-19,2,REF002,50
2024-01-19,2,REF002,86
2024-01-19,3,REF003,21
2024-01-19,3,REF003,4
2024-01-19,3,REF003,52
2024-01-19,3,REF003,41
2024-01-19,3,REF003,100
2024-01-19,3,REF003,9
2024-01-19,4,REF004,92
2024-01-19,4,REF004,4
2024-01-19,4,REF004,47
2024-01-19,5,REF005,78
2024-01-19,5,REF005,11
2024-01-19,5,REF005,20
2024-01-19,5,REF005,51
2024-01-19,6,REF006,11
2024-01-19,6,REF006,28
2024-01-19,6,REF006,35
2024-01-19,6,REF006,22
2024-01-19,7,REF007,37
2024-01-19,7,REF007,8
2024-01-19,7,REF007,10
2024-01-19,8,REF008,89
2024-01-19,8,REF008,98
2024-01-19,8,REF008,85
2024-01-19,9,REF009,56
2024-01-19,9,REF009,42
2024-01-19,9,REF009,98
2024-01-19,9,REF009,14
2024-01-19,10,REF010,66
2024-01-19,12,REF012,28
2024-01-19,12,REF012,14
2024-01-19,12,REF012,53
2024-01-19,12,REF012,96
2024-01-19,12,REF012,67
2024-01-19,13,REF013,15
2024-01-19,13,REF013,85
2024-01-19,14,REF014,72
2024-01-19,14,REF014,86
2024-01-19,14,REF014,54
2024-01-19,15,REF015,52
2024-01-19,15,REF015,55
2024-01-19,16,REF016,98
2024-01-19,16,REF016,57
2024-01-19,17,REF017,22
2024-01-19,17,REF017,22
2024-01-19,17,REF017,54
2024-01-19,18,REF018,10
2024-01-19,18,REF018,30
2024-01-19,19,REF019,72
2024-01-19,19,REF019,33
2024-01-19,19,REF019,10
2024-01-19,19,REF019,5
2024-01-19,20,REF020,52
2024-01-19,20,REF020,96
2024-01-19,20,REF020,95
2024-01-20,1,REF001,59
2024-01-20,1,REF001,42
2024-01-20,1,REF001,70
2024-01-20,1,REF001,51
2024-01-20,1,REF001,69
2024-01-20,1,REF001,23
2024-01-20,2,REF002,48
2024-01-20,2,REF002,76
2024-01-20,3,REF003,62
2024-01-20,3,REF003,28
2024-01-20,3,REF003,89
2024-01-20,4,REF004,40
2024-01-20,4,REF004,92
2024-01-20,5,REF005,90
2024-01-20,5,REF005,74
2024-01-20,6,REF006,92
2024-01-20,6,REF006,35
2024-01-20,8,REF008,35
2024-01-20,8,REF008,4
2024-01-20,8,REF008,31
2024-01-20,9,REF009,73
2024-01-20,9,REF009,55
2024-01-20,9,REF009,30
2024-01-20,9,REF009,68
2024-01-20,9,REF009,5
2024-01-20,10,REF010,73
2024-01-20,10,REF010,93
2024-01-20,11,REF011,8
2024-01-20,11,REF011,100
2024-01-20,11,REF011,56
2024-01-20,11,REF011,83
2024-01-20,11,REF011,67
2024-01-20,11,REF011,35
2024-01-20,13,REF013,59
2024-01-20,13,REF013,13
2024-01-20,13,REF013,59
2024-01-20,13,REF013,6
2024-01-20,13,REF013,53
2024-01-20,13,REF013,38
2024-01-20,14,REF014,70
2024-01-20,15,REF015,90
2024-01-20,15,REF015,55
2024-01-20,15,REF015,5
2024-01-20,15,REF015,16
2024-01-20,15,REF015,75
2024-01-20,16,REF016,76
2024-01-20,17,REF017,24
2024-01-20,17,REF017,74
2024-01-20,17,REF017,93
2024-01-20,17,REF017,76
2024-01-20,18,REF018,77
2024-01-20,18,REF018,32
2024-01-20,18,REF018,15
2024-01-20,18,REF018,49
2024-01-20,18,REF018,43
2024-01-20,18,REF018,65
2024-01-20,19,REF019,17
2024-01-20,20,REF020,82
2024-01-21,1,REF001,78
2024-01-21,1,REF001,52
2024-01-21,1,REF001,77
2024-01-21,1,REF001,8
2024-01-21,2,REF002,100
2024-01-21,2,REF002,41
2024-01-21,3,REF003,56
2024-01-21,3,REF003,88
2024-01-21,3,REF003,39
2024-01-21,4,REF004,38
2024-01-21,4,REF004,61
2024-01-21,5,REF005,11
2024-01-21,5,REF005,28
2024-01-21,5,REF005,4
2024-01-21,5,REF005,72
2024-01-21,5,REF005,68
2024-01-21,6,REF006,92
2024-01-21,7,REF007,29
2024-01-21,7,REF007,16
2024-01-21,7,REF007,72
2024-01-21,7,REF007,80
2024-01-21,7,REF007,65
2024-01-21,8,REF008,64
2024-01-21,8,REF008,53
2024-01-21,9,REF009,9
2024-01-21,9,REF009,57
2024-01-21,9,REF009,58
2024-01-21,10,REF010,57
2024-01-21,10,REF010,20
2024-01-21,10,REF010,88
2024-01-21,10,REF010,52
2024-01-21,10,REF010,17
2024-01-21,11,REF011,92
2024-01-21,11,REF011,11
2024-01-21,11,REF011,39
2024-01-21,12,REF012,88
2024-01-21,12,REF012,84
2024-01-21,13,REF013,32
2024-01-21,13,REF013,15
2024-01-21,13,REF013,95
2024-01-21,14,REF014,63
2024-01-21,14,REF014,24
2024-01-21,15,REF015,45
2024-01-21,15,REF015,75
2024-01-21,15,REF015,16
2024-01-21,15,REF015,67
2024-01-21,15,REF015,68
2024-01-21,16,REF016,48
2024-01-21,16,REF016,54
2024-01-21,16,REF016,83
2024-01-21,16,REF016,66
2024-01-21,17,REF017,99
2024-01-21,17,REF017,81
2024-01-21,17,REF017,11
2024-01-21,17,REF017,39
2024-01-21,18,REF018,23
2024-01-21,18,REF018,98
2024-01-21,18,REF018,6
2024-01-21,19,REF019,35
2024-01-21,20,REF020,54
2024-01-21,20,REF020,3
2024-01-21,20,REF020,41
2024-01-22,1,REF001,57
2024-01-22,2,REF002,87
2024-01-22,2,REF002,59
2024-01-22,2,REF002,10
2024-01-22,2,REF002,2
2024-01-22,3,REF003,19
2024-01-22,4,REF004,32
2024-01-22,4,REF004,40
2024-01-22,4,REF004,71
2024-01-22,4,REF004,64
2024-01-22,4,REF004,42
2024-01-22,4,REF004,42
2024-01-22,5,REF005,74
2024-01-22,6,REF006,4
2024-01-22,6,REF006,54
2024-01-22,6,REF006,26
2024-01-22,7,REF007,12
2024-01-22,7,REF007,47
2024-01-22,7,REF007,45
2024-01-22,7,REF007,58
2024-01-22,7,REF007,4
2024-01-22,8,REF008,80
2024-01-22,9,REF009,31
2024-01-22,9,REF009,98
2024-01-22,9,REF009,22
2024-01-22,9,REF009,74
2024-01-22,9,REF009,79
2024-01-22,9,REF009,100
2024-01-22,10,REF010,61
2024-01-22,11,REF011,66
2024-01-22,11,REF011,98
2024-01-22,12,REF012,72
2024-01-22,12,REF012,78
2024-01-22,12,REF012,84
2024-01-22,13,REF013,49
2024-01-22,13,REF013,34
2024-01-22,13,REF013,62
2024-01-22,14,REF014,60
2024-01-22,14,REF014,10
2024-01-22,14,REF014,66
2024-01-22,14,REF014,74
2024-01-22,14,REF014,100
2024-01-22,15,REF015,40
2024-01-22,15,REF015,2
2024-01-22,15,REF015,42
2024-01-22,15,REF015,15
2024-01-22,16,REF016,11
2024-01-22,16,REF016,96
2024-01-22,16,REF016,85
2024-01-22,17,REF017,25
2024-01-22,17,REF017,15
2024-01-22,17,REF017,22
2024-01-22,18,REF018,29
2024-01-22,18,REF018,4
2024-01-22,18,REF018,83
2024-01-22,19,REF019,26
2024-01-22,19,REF019,22
2024-01-22,19,REF019,62
2024-01-22,20,REF020,88
2024-01-22,20,REF020,49
2024-01-22,20,REF020,76
2024-01-23,1,REF001,64
2024-01-23,1,REF001,72
2024-01-23,1,REF001,78
2024-01-23,2,REF002,6
2024-01-23,3,REF003,51
2024-01-23,3,REF003,89
2024-01-23,4,REF004,5
2024-01-23,4,REF004,86
2024-01-23,4,REF004,37
2024-01-23,5,REF005,12
2024-01-23,5,REF005,52
2024-01-23,5,REF005,34
2024-01-23,5,REF005,82
2024-01-23,6,REF006,39
2024-01-23,7,REF007,15
2024-01-23,7,REF007,8
2024-01-23,8,REF008,81
2024-01-23,9,REF009,93
2024-01-23,9,REF009,93
2024-01-23,9,REF009,52
2024-01-23,9,REF009,52
2024-01-23,10,REF010,87
2024-01-23,10,REF010,64
2024-01-23,12,REF012,22
2024-01-23,12,REF012,55
2024-01-23,12,REF012,39
2024-01-23,12,REF012,41
2024-01-23,12,REF012,10
2024-01-23,13,REF013,73
2024-01-23,13,REF013,97
2024-01-23,14,REF014,5
2024-01-23,14,REF014,23
2024-01-23,14,REF014,85
2024-01-23,14,REF014,8
2024-01-23,14,REF014,59
2024-01-23,14,REF014,65
2024-01-23,15,REF015,38
2024-01-23,16,REF016,77
2024-01-23,16,REF016,3
2024-01-23,16,REF016,73
2024-01-23,16,REF016,56
2024-01-23,17,REF017,90
2024-01-23,17,REF017,58
2024-01-23,17,REF017,57
2024-01-23,18,REF018,45
2024-01-23,18,REF018,43
2024-01-23,18,REF018,2
2024-01-23,18,REF018,69
2024-01-23,19,REF019,15
2024-01-23,19,REF019,10
2024-01-23,19,REF019,11
2024-01-23,20,REF020,83
2024-01-23,20,REF020,51
2024-01-24,1,REF001,62
2024-01-24,1,REF001,9
2024-01-24,1,REF001,66
2024-01-24,2,REF002,22
2024-01-24,3,REF003,12
2024-01-24,3,REF003,45
2024-01-24,3,REF003,81
2024-01-24,3,REF003,72
2024-01-24,3,REF003,49
2024-01-24,4,REF004,64
2024-01-24,4,REF004,45
2024-01-24,4,REF004,13
2024-01-24,5,REF005,20
2024-01-24,5,REF005,37
2024-01-24,5,REF005,97
2024-01-24,5,REF005,92
2024-01-24,5,REF005,75
2024-01-24,5,REF005,10
2024-01-24,5,REF005,23
2024-01-24,6,REF006,74
2024-01-24,7,REF007,58
2024-01-24,8,REF008,64
2024-01-24,8,REF008,52
2024-01-24,8,REF008,45
2024-01-24,9,REF009,92
2024-01-24,10,REF010,8
2024-01-24,10,REF010,8
2024-01-24,10,REF010,72
2024-01-24,10,REF010,7
2024-01-24,11,REF011,14
2024-01-24,11,REF011,59
2024-01-24,12,REF012,94
2024-01-24,12,REF012,70
2024-01-24,12,REF012,1
2024-01-24,12,REF012,92
2024-01-24,12,REF012,63
2024-01-24,13,REF013,44
2024-01-24,13,REF013,36
2024-01-24,13,REF013,61
2024-01-24,14,REF014,2
2024-01-24,14,REF014,16
2024-01-24,15,REF015,33
2024-01-24,15,REF015,49
2024-01-24,15,REF015,90
2024-01-24,16,REF016,10
2024-01-24,17,REF017,19
2024-01-24,17,REF017,16
2024-01-24,18,REF018,88
2024-01-24,18,REF018,29
2024-01-24,19,REF019,69
2024-01-24,19,REF019,43
2024-01-24,19,REF019,18
2024-01-24,20,REF020,37
2024-01-24,20,REF020,60
2024-01-24,20,REF020,2
2024-01-24,20,REF020,45
2024-01-25,1,REF001,85
2024-01-25,1,REF001,95
2024-01-25,2,REF002,23
2024-01-25,2,REF002,14
2024-01-25,3,REF003,80
2024-01-25,3,REF003,45
2024-01-25,3,REF003,24
2024-01-25,3,REF003,100
2024-01-25,3,REF003,67
2024-01-25,3,REF003,57
2024-01-25,3,REF003,68
2024-01-25,4,REF004,44
2024-01-25,4,REF004,96
2024-01-25,6,REF006,72
2024-01-25,6,REF006,68
2024-01-25,7,REF007,54
2024-01-25,8,REF008,68
2024-01-25,8,REF008,9
2024-01-25,9,REF009,68
2024-01-25,9,REF009,84
2024-01-25,10,REF010,17
2024-01-25,10,REF010,7
2024-01-25,10,REF010,67
2024-01-25,10,REF010,100
2024-01-25,12,REF012,55
2024-01-25,13,REF013,93
2024-01-25,13,REF013,72
2024-01-25,13,REF013,84
2024-01-25,13,REF013,5
2024-01-25,14,REF014,92
2024-01-25,14,REF014,84
2024-01-25,14,REF014,8
2024-01-25,14,REF014,4
2024-01-25,14,REF014,92
2024-01-25,14,REF014,48
2024-01-25,14,REF014,44
2024-01-25,15,REF015,70
2024-01-25,15,REF015,64
2024-01-25,15,REF015,39
2024-01-25,16,REF016,86
2024-01-25,17,REF017,17
2024-01-25,17,REF017,31
2024-01-25,18,REF018,95
2024-01-25,18,REF018,20
2024-01-25,18,REF018,89
2024-01-25,18,REF018,65
2024-01-25,19,REF019,87
2024-01-25,20,REF020,23
2024-01-25,20,REF020,52
2024-01-26,1,REF001,73
2024-01-26,2,REF002,38
2024-01-26,2,REF002,54
2024-01-26,3,REF003,33
2024-01-26,3,REF003,40
2024-01-26,3,REF003,37
2024-01-26,4,REF004,51
2024-01-26,5,REF005,69
2024-01-26,5,REF005,11
2024-01-26,5,REF005,32
2024-01-26,5,REF005,11
2024-01-26,5,REF005,81
2024-01-26,5,REF005,58
2024-01-26,8,REF008,47
2024-01-26,8,REF008,91
2024-01-26,8,REF008,50
2024-01-26,9,REF009,85
2024-01-26,9,REF009,63
2024-01-26,9,REF009,80
2024-01-26,10,REF010,64
2024-01-26,11,REF011,28
2024-01-26,12,REF012,25
2024-01-26,12,REF012,94
2024-01-26,12,REF012,74
2024-01-26,13,REF013,40
2024-01-26,13,REF013,68
2024-01-26,15,REF015,44
2024-01-26,15,REF015,47
2024-01-26,15,REF015,16
2024-01-26,15,REF015,84
2024-01-26,15,REF015,26
2024-01-26,16,REF016,12
2024-01-26,16,REF016,89
2024-01-26,16,REF016,46
2024-01-26,16,REF016,70
2024-01-26,17,REF017,25
2024-01-26,18,REF018,29
2024-01-26,18,REF018,10
2024-01-26,19,REF019,63
2024-01-26,19,REF019,41
2024-01-26,19,REF019,67
2024-01-26,20,REF020,91
2024-01-26,20,REF020,71
2024-01-27,1,REF001,3
2024-01-27,1,REF001,48
2024-01-27,2,REF002,89
2024-01-27,2,REF002,12
2024-01-27,2,REF002,85
2024-01-27,2,REF002,93
2024-01-27,2,REF002,61
2024-01-27,2,REF002,90
2024-01-27,2,REF002,73
2024-01-27,3,REF003,11
2024-01-27,3,REF003,90
2024-01-27,3,REF003,29
2024-01-27,3,REF003,21
2024-01-27,3,REF003,24
2024-01-27,3,REF003,16
2024-01-27,4,REF004,96
2024-01-27,4,REF004,58
2024-01-27,4,REF004,60
2024-01-27,5,REF005,34
2024-01-27,5,REF005,32
2024-01-27,6,REF006,22
2024-01-27,6,REF006,46
2024-01-27,6,REF006,42
2024-01-27,6,REF006,93
2024-01-27,6,REF006,47
2024-01-27,7,REF007,88
2024-01-27,7,REF007,4
2024-01-27,7,REF007,63
2024-01-27,7,REF007,13
2024-01-27,8,REF008,92
2024-01-27,8,REF008,94
2024-01-27,8,REF008,9
2024-01-27,9,REF009,53
2024-01-27,9,REF009,67
2024-01-27,10,REF010,4
2024-01-27,10,REF010,39
2024-01-27,10,REF010,83
2024-01-27,10,REF010,73
2024-01-27,10,REF010,31
2024-01-27,10,REF010,8
2024-01-27,11,REF011,26
2024-01-27,11,REF011,56
2024-01-27,12,REF012,14
2024-01-27,12,REF012,91
2024-01-27,13,REF013,15
2024-01-27,14,REF014,66
2024-01-27,14,REF014,86
2024-01-27,14,REF014,61
2024-01-27,15,REF015,91
2024-01-27,15,REF015,32
2024-01-27,15,REF015,7
2024-01-27,15,REF015,88
2024-01-27,15,REF015,46
2024-01-27,16,REF016,27
2024-01-27,16,REF016,44
2024-01-27,16,REF016,44
2024-01-27,17,REF017,82
2024-01-27,18,REF018,47
2024-01-27,18,REF018,99
2024-01-27,18,REF018,44
2024-01-27,18,REF018,59
2024-01-27,18,REF018,92
2024-01-27,18,REF018,14
2024-01-27,18,REF018,18
2024-01-27,19,REF019,43
2024-01-27,19,REF019,35
2024-01-27,19,REF019,74
2024-01-27,20,REF020,18
2024-01-27,20,REF020,61
2024-01-27,20,REF020,5
2024-01-27,20,REF020,54
2024-01-28,1,REF001,77
2024-01-28,1,REF001,23
2024-01-28,1,REF001,47
2024-01-28,1,REF001,9
2024-01-28,1,REF001,1
2024-01-28,2,REF002,73
2024-01-28,2,REF002,49
2024-01-28,2,REF002,67
2024-01-28,3,REF003,31
2024-01-28,4,REF004,78
2024-01-28,4,REF004,92
2024-01-28,4,REF004,7
2024-01-28,4,REF004,83
2024-01-28,5,REF005,60
2024-01-28,5,REF005,35
2024-01-28,5,REF005,13
2024-01-28,7,REF007,54
2024-01-28,7,REF007,34
2024-01-28,7,REF007,77
2024-01-28,7,REF007,50
2024-01-28,7,REF007,54
2024-01-28,8,REF008,59
2024-01-28,8,REF008,68
2024-01-28,8,REF008,88
2024-01-28,8,REF008,10
2024-01-28,8,REF008,46
2024-01-28,8,REF008,85
2024-01-28,8,REF008,80
2024-01-28,9,REF009,29
2024-01-28,10,REF010,28
2024-01-28,10,REF010,80
2024-01-28,10,REF010,6
2024-01-28,10,REF010,87
2024-01-28,10,REF010,29
2024-01-28,11,REF011,6
2024-01-28,11,REF011,43
2024-01-28,11,REF011,9
2024-01-28,12,REF012,34
2024-01-28,12,REF012,15
2024-01-28,13,REF013,28
2024-01-28,14,REF014,93
2024-01-28,14,REF014,18
2024-01-28,14,REF014,58
2024-01-28,15,REF015,59
2024-01-28,15,REF015,58
2024-01-28,16,REF016,62
2024-01-28,18,REF018,4
2024-01-28,18,REF018,56
2024-01-28,18,REF018,50
2024-01-28,18,REF018,91
2024-01-28,19,REF019,45
2024-01-28,19,REF019,56
2024-01-28,19,REF019,93
2024-01-28,19,REF019,23
2024-01-28,20,REF020,77
2024-01-28,20,REF020,56
2024-01-28,20,REF020,43
2024-01-29,1,REF001,98
2024-01-29,1,REF001,3
2024-01-29,1,REF001,24
2024-01-29,1,REF001,19
2024-01-29,2,REF002,69
2024-01-29,2,REF002,54
2024-01-29,3,REF003,2
2024-01-29,3,REF003,71
2024-01-29,4,REF004,96
2024-01-29,4,REF004,65
2024-01-29,5,REF005,52
2024-01-29,5,REF005,92
2024-01-29,5,REF005,35
2024-01-29,5,REF005,59
2024-01-29,7,REF007,44
2024-01-29,7,REF007,55
2024-01-29,7,REF007,13
2024-01-29,7,REF007,40
2024-01-29,7,REF007,19
2024-01-29,7,REF007,98
2024-01-29,7,REF007,100
2024-01-29,8,REF008,9
2024-01-29,8,REF008,35
2024-01-29,8,REF008,21
2024-01-29,9,REF009,88
2024-01-29,10,REF010,58
2024-01-29,10,REF010,10
2024-01-29,10,REF010,79
2024-01-29,10,REF010,42
2024-01-29,11,REF011,38
2024-01-29,11,REF011,97
2024-01-29,11,REF011,42
2024-01-29,12,REF012,79
2024-01-29,12,REF012,48
2024-01-29,12,REF012,69
2024-01-29,13,REF013,84
2024-01-29,13,REF013,16
2024-01-29,13,REF013,82
2024-01-29,13,REF013,61
2024-01-29,15,REF015,46
2024-01-29,15,REF015,78
2024-01-29,16,REF016,49
2024-01-29,16,REF016,67
2024-01-29,16,REF016,91
2024-01-29,16,REF016,53
2024-01-29,17,REF017,16
2024-01-29,17,REF017,41
2024-01-29,17,REF017,64
2024-01-29,17,REF017,90
2024-01-29,18,REF018,43
2024-01-29,18,REF018,4
2024-01-29,18,REF018,29
2024-01-29,19,REF019,10
2024-01-29,19,REF019,46
2024-01-29,19,REF019,31
2024-01-29,20,REF020,4
2024-01-29,20,REF020,44
2024-01-29,20,REF020,5
2024-01-30,1,REF001,15
2024-01-30,2,REF002,83
2024-01-30,2,REF002,40
2024-01-30,3,REF003,41
2024-01-30,4,REF004,69
2024-01-30,4,REF004,91
2024-01-30,5,REF005,69
2024-01-30,6,REF006,60
2024-01-30,6,REF006,3
2024-01-30,8,REF008,97
2024-01-30,8,REF008,8
2024-01-30,8,REF008,45
2024-01-30,9,REF009,60
2024-01-30,10,REF010,85
2024-01-30,10,REF010,57
2024-01-30,10,REF010,61
2024-01-30,11,REF011,72
2024-01-30,12,REF012,1
2024-01-30,12,REF012,50
2024-01-30,12,REF012,8
2024-01-30,12,REF012,67
2024-01-30,13,REF013,69
2024-01-30,13,REF013,22
2024-01-30,13,REF013,43
2024-01-30,13,REF013,81
2024-01-30,13,REF013,3
2024-01-30,15,REF015,35
2024-01-30,15,REF015,15
2024-01-30,15,REF015,100
2024-01-30,15,REF015,88
2024-01-30,15,REF015,79
2024-01-30,16,REF016,87
2024-01-30,16,REF016,19
2024-01-30,16,REF016,42
2024-01-30,18,REF018,47
2024-01-30,19,REF019,89
2024-01-30,19,REF019,35
2024-01-30,20,REF020,83
2024-01-31,1,REF001,70
2024-01-31,1,REF001,100
2024-01-31,1,REF001,24
2024-01-31,2,REF002,78
2024-01-31,2,REF002,18
2024-01-31,2,REF002,14
2024-01-31,3,REF003,2
2024-01-31,3,REF003,36
2024-01-31,3,REF003,88
2024-01-31,4,REF004,62
2024-01-31,4,REF004,79
2024-01-31,4,REF004,11
2024-01-31,5,REF005,3
2024-01-31,6,REF006,56
2024-01-31,6,REF006,7
2024-01-31,7,REF007,99
2024-01-31,7,REF007,97
2024-01-31,7,REF007,69
2024-01-31,8,REF008,74
2024-01-31,8,REF008,17
2024-01-31,8,REF008,90
2024-01-31,8,REF008,79
2024-01-31,8,REF008,65
2024-01-31,9,REF009,51
2024-01-31,9,REF009,20
2024-01-31,9,REF009,85
2024-01-31,10,REF010,92
2024-01-31,11,REF011,68
2024-01-31,11,REF011,27
2024-01-31,12,REF012,80
2024-01-31,12,REF012,1
2024-01-31,14,REF014,12
2024-01-31,14,REF014,56
2024-01-31,15,REF015,8
2024-01-31,15,REF015,79
2024-01-31,15,REF015,56
2024-01-31,15,REF015,73
2024-01-31,16,REF016,4
2024-01-31,16,REF016,33
2024-01-31,16,REF016,91
2024-01-31,16,REF016,7
2024-01-31,16,REF016,68
2024-01-31,16,REF016,56
2024-01-31,17,REF017,23
2024-01-31,17,REF017,24
2024-01-31,17,REF017,67
2024-01-31,17,REF017,23
2024-01-31,17,REF017,39
2024-01-31,18,REF018,76
2024-01-31,18,REF018,26
2024-01-31,19,REF019,69
2024-01-31,19,REF019,66
2024-01-31,19,REF019,6
2024-01-31,20,REF020,54
2024-01-31,20,REF020,58
2024-01-31,20,REF020,86
2024-01-31,20,REF020,61
2024-01-31,20,REF020,28
2024-01-31,20,REF020,91
2024-02-01,2,REF002,12
2024-02-01,2,REF002,77
2024-02-01,2,REF002,48
2024-02-01,3,REF003,59
2024-02-01,4,REF004,53
2024-02-01,4,REF004,78
2024-02-01,4,REF004,68
2024-02-01,4,REF004,35
2024-02-01,5,REF005,90
2024-02-01,5,REF005,23
2024-02-01,5,REF005,61
2024-02-01,6,REF006,90
2024-02-01,6,REF006,37
2024-02-01,6,REF006,95
2024-02-01,6,REF006,32
2024-02-01,6,REF006,26
2024-02-01,6,REF006,9
2024-02-01,8,REF008,13
2024-02-01,9,REF009,3
2024-02-01,10,REF010,70
2024-02-01,10,REF010,75
2024-02-01,10,REF010,66
2024-02-01,10,REF010,95
2024-02-01,10,REF010,5
2024-02-01,10,REF010,92
2024-02-01,11,REF011,53
2024-02-01,12,REF012,33
2024-02-01,12,REF012,25
2024-02-01,13,REF013,53
2024-02-01,13,REF013,15
2024-02-01,14,REF014,84
2024-02-01,14,REF014,52
2024-02-01,14,REF014,26
2024-02-01,15,REF015,88
2024-02-01,15,REF015,81
2024-02-01,15,REF015,89
2024-02-01,16,REF016,20
2024-02-01,16,REF016,92
2024-02-01,16,REF016,81
2024-02-01,16,REF016,18
2024-02-01,17,REF017,86
2024-02-01,17,REF017,65
2024-02-01,17,REF017,52
2024-02-01,18,REF018,44
2024-02-01,19,REF019,82
2024-02-01,19,REF019,88
2024-02-01,19,REF019,43
2024-02-01,19,REF019,59
2024-02-01,19,REF019,90
2024-02-01,20,REF020,25
2024-02-01,20,REF020,31
2024-02-01,20,REF020,42
2024-02-02,1,REF001,69
2024-02-02,1,REF001,44
2024-02-02,1,REF001,3
2024-02-02,2,REF002,88
2024-02-02,2,REF002,9
2024-02-02,3,REF003,77
2024-02-02,3,REF003,68
2024-02-02,4,REF004,73
2024-02-02,4,REF004,19
2024-02-02,4,REF004,93
2024-02-02,4,REF004,79
2024-02-02,5,REF005,63
2024-02-02,5,REF005,54
2024-02-02,5,REF005,86
2024-02-02,5,REF005,31
2024-02-02,6,REF006,46
2024-02-02,6,REF006,94
2024-02-02,6,REF006,1
2024-02-02,7,REF007,33
2024-02-02,7,REF007,19
2024-02-02,7,REF007,37
2024-02-02,7,REF007,47
2024-02-02,7,REF007,32
2024-02-02,7,REF007,60
2024-02-02,7,REF007,20
2024-02-02,7,REF007,31
2024-02-02,8,REF008,66
2024-02-02,9,REF009,84
2024-02-02,11,REF011,13
2024-02-02,11,REF011,99
2024-02-02,11,REF011,25
2024-02-02,11,REF011,50
2024-02-02,12,REF012,7
2024-02-02,12,REF012,26
2024-02-02,12,REF012,71
2024-02-02,13,REF013,50
2024-02-02,13,REF013,50
2024-02-02,13,REF013,91
2024-02-02,13,REF013,71
2024-02-02,13,REF013,72
2024-02-02,13,REF013,93
2024-02-02,13,REF013,86
2024-02-02,14,REF014,60
2024-02-02,14,REF014,24
2024-02-02,14,REF014,3
2024-02-02,14,REF014,37
2024-02-02,14,REF014,7
2024-02-02,16,REF016,25
2024-02-02,17,REF017,40
2024-02-02,17,REF017,51
2024-02-02,17,REF017,58
2024-02-02,17,REF017,52
2024-02-02,17,REF017,31
2024-02-02,17,REF017,43
2024-02-02,18,REF018,34
2024-02-02,18,REF018,32
2024-02-02,18,REF018,49
2024-02-02,18,REF018,33
2024-02-02,19,REF019,74
2024-02-02,19,REF019,26
2024-02-02,20,REF020,63
2024-02-03,1,REF001,16
2024-02-03,1,REF001,26
2024-02-03,1,REF001,100
2024-02-03,1,REF001,79
2024-02-03,2,REF002,87
2024-02-03,3,REF003,41
2024-02-03,3,REF003,65
2024-02-03,3,REF003,67
2024-02-03,3,REF003,79
2024-02-03,3,REF003,62
2024-02-03,3,REF003,96
2024-02-03,3,REF003,29
2024-02-03,4,REF004,56
2024-02-03,4,REF004,27
2024-02-03,4,REF004,21
2024-02-03,4,REF004,47
2024-02-03,5,REF005,30
2024-02-03,5,REF005,28
2024-02-03,5,REF005,78
2024-02-03,5,REF005,52
2024-02-03,6,REF006,72
2024-02-03,6,REF006,21
